0.40817 0.008224 0.16346-0.024397j -0.4691+0.033844j 0.038512-0.001653j 0.46084+0.001311j 0.055794-0.002253j -0.18575+9.5e-05j -0.28868 0.066041-0.000763j 0.39158+0.004823j 0.30377-0.000236j
0.19696-0.00015j 0.35752+0.007431j -0.43513+0.036872j 0.093265-0.017409j -0.22428-0.001322j 0.29579-0.000159j -0.36075+0.019321j 0.17887-0.001145j 0.28868 -0.43937-0.00598j 0.23014+0.004575j -0.062707+0.000209j
0.2112+0.00015j -0.34929-0.007431j 0.39092-0.036872j -0.1493+0.017409j -0.2706+0.001322j 0.29818-0.000149j -0.35888+0.019232j 0.17868-0.00114j 0.28868 0.032857+0.002105j -0.49564-0.006675j -0.056642+0.00024j
0.40817 0.008224 -0.044204 -0.056031 -0.49488 -0.29745+0.000154j 0.36064-0.019312j -0.17632+0.001145j -0.28868 -0.40755-0.00389j -0.26614-0.002108j -0.11424+0.00045j
0.19696-0.00015j 0.35752+0.007431j -0.22747+0.012475j -0.3198+0.016435j 0.30911-0.002975j -0.015305+6e-06j -0.026703-0.000152j -0.49905+9e-06j 0.28868 0.21347+0.004021j -0.3797-0.005637j -0.24538+1.8e-05j
0.2112+0.00015j -0.34929-0.007431j 0.27167-0.012475j 0.37583-0.016435j 0.18577+0.002975j -0.017686-4e-06j -0.028573-6.3e-05j -0.49887+4e-06j 0.28868 -0.25876-0.004064j 0.34608+0.005614j -0.25144-1.3e-05j
0.40817 0.008224 0.044204 0.056031 0.49488 0.014869 0.029698 0.4989 -0.28868 -0.040906 -0.030772 -0.49737
0.24408 0.24801 -0.22206+0.023153j -0.44739-0.000435j -0.023016 0.25921 0.30311+0.15761j 0.34953-0.10542j 0.16004 -0.32141 -0.055379 0.42334
0.24408 0.24801 0.22206-0.023153j 0.44739+0.000435j 0.023016 -0.25921 0.30311+0.15761j 0.34953-0.10542j 0.16004 -0.32141 0.055379 -0.42334
0.33966+0.12495j -0.33427-0.12297j 0 0 -0.43958+0.41047j -0.039032+0.036447j 0 0 0.42752-0.10618j 0.21288-0.05287j 0.3297-0.15638j 0.04313-0.020456j
0.24408 0.24801 -0.22206+0.023153j -0.44739-0.000435j 0.023016 -0.25921 -0.30311-0.15761j -0.34953+0.10542j 0.16004 -0.32141 0.055379 -0.42334
0.24408 0.24801 0.22206-0.023153j 0.44739+0.000435j -0.023016 0.25921 -0.30311-0.15761j -0.34953+0.10542j 0.16004 -0.32141 -0.055379 0.42334
0.33966+0.12495j -0.33427-0.12297j 0 0 0.43958-0.41047j 0.039032-0.036447j 0 0 0.42752-0.10618j 0.21288-0.05287j -0.3297+0.15638j -0.04313+0.020456j
0.23276+0.085623j -0.22907-0.084266j -0.39019+0.21888j 0.20508-0.088246j -0.18945+0.17691j -0.016822+0.015708j 0.3643+0.023852j -0.25974+0.22193j -0.31194+0.077471j -0.15532+0.038576j -0.3825+0.18142j -0.050036+0.023732j
0.23276+0.085623j -0.22907-0.084266j 0.39019-0.21888j -0.20508+0.088246j 0.18945-0.17691j 0.016822-0.015708j 0.3643+0.023852j -0.25974+0.22193j -0.31194+0.077471j -0.15532+0.038576j 0.3825-0.18142j 0.050036-0.023732j
0.35618 0.36191 0 0 -0.053403 0.60142 0 0 -0.21935 0.44051 0.047736 -0.36491
0.23276+0.085623j -0.22907-0.084266j -0.39019+0.21888j 0.20508-0.088246j 0.18945-0.17691j 0.016822-0.015708j -0.3643-0.023852j 0.25974-0.22193j -0.31194+0.077471j -0.15532+0.038576j 0.3825-0.18142j 0.050036-0.023732j
0.23276+0.085623j -0.22907-0.084266j 0.39019-0.21888j -0.20508+0.088246j -0.18945+0.17691j -0.016822+0.015708j -0.3643-0.023852j 0.25974-0.22193j -0.31194+0.077471j -0.15532+0.038576j -0.3825+0.18142j -0.050036+0.023732j
0.35618 0.36191 0 0 0.053403 -0.60142 0 0 -0.21935 0.44051 -0.047736 0.36491
-0.35355 0 0.35355 0.26528-0.006302j 0.42366-0.010065j -0.35355 0 0 0.35355 -0.29777+0.005959j -0.40154+0.008036j 0
0 -0.37522-0.33047j 0 0 0 0 0.66394+0.095266j 0.22286-0.02113j 0 0 0 0.49998-0.00418j
0.35355 0 0.35355 0.49923-0.003627j 0.026791-0.005792j 0.35355 0 0 0.35355 -0.1571-0.003429j 0.47464-0.004624j 0
-0.35355 0 0.35355 -0.026921-0.005154j 0.49918-0.008231j 0.35355 0 0 -0.35355 0.47464-0.004873j 0.157-0.006572j 0
0 -0.37522-0.33047j 0 0 0 0 0.21296+0.069012j -0.66878-0.051157j 0 0 0 -0.49998+0.00418j
0.35355 0 0.35355 -0.42378 0.26535 -0.35355 0 0 -0.35355 -0.40162 0.29783 0
-0.35355 0 0.35355 -0.26528+0.006302j -0.42366+0.010065j -0.35355 0 0 0.35355 0.29777-0.005959j 0.40154-0.008036j 0
0 -0.37522-0.33047j 0 0 0 0 -0.66394-0.095266j -0.22286+0.02113j 0 0 0 0.49998-0.00418j
0.35355 0 0.35355 -0.49923+0.003627j -0.026791+0.005792j 0.35355 0 0 0.35355 0.1571+0.003429j -0.47464+0.004624j 0
-0.35355 0 0.35355 0.026921+0.005154j -0.49918+0.008231j 0.35355 0 0 -0.35355 -0.47464+0.004873j -0.157+0.006572j 0
0 -0.37522-0.33047j 0 0 0 0 -0.21296-0.069012j 0.66878+0.051157j 0 0 0 -0.49998+0.00418j
0.35355 0 0.35355 0.42378 -0.26535 -0.35355 0 0 -0.35355 0.40162 -0.29783 0
0 0 -0.49994+0.0078j 0 0 0.14091+0.001851j -0.69292+0.001134j 0 0 0.49992-0.008692j 0 0
-0.001134-8e-06j 0.49999+0.00368j 0 -0.13451+0.000446j -0.48156+0.001597j 0 0 0.5-0.001077j 0.001817-4e-06j 0 0 0.5-0.000171j
-0.5 -0.001134 0 0.48157 -0.13451 0 0 0.001817 -0.5 0 -0.5 0
0 0 -0.49994+0.0078j 0 0 -0.6605-0.20947j -0.13494-0.040613j 0 0 -0.49992+0.008692j 0 0
-0.001134-8e-06j 0.49999+0.00368j 0 0.13451-0.000446j 0.48156-0.001597j 0 0 0.5-0.001077j 0.001817-4e-06j 0 0 -0.5+0.000171j
-0.5 -0.001134 0 -0.48157 0.13451 0 0 -0.001817 0.5 0 -0.5 0
0 0 -0.49994+0.0078j 0 0 0.6605+0.20947j 0.13494+0.040613j 0 0 -0.49992+0.008692j 0 0
-0.001134-8e-06j 0.49999+0.00368j 0 0.13451-0.000446j 0.48156-0.001597j 0 0 -0.5+0.001077j -0.001817+4e-06j 0 0 0.5-0.000171j
-0.5 -0.001134 0 -0.48157 0.13451 0 0 0.001817 -0.5 0 0.5 0
0 0 -0.49994+0.0078j 0 0 -0.14091-0.001851j 0.69292-0.001134j 0 0 0.49992-0.008692j 0 0
-0.001134-8e-06j 0.49999+0.00368j 0 -0.13451+0.000446j -0.48156+0.001597j 0 0 -0.5+0.001077j -0.001817+4e-06j 0 0 -0.5+0.000171j
-0.5 -0.001134 0 0.48157 -0.13451 0 0 -0.001817 0.5 0 0.5 0
-0.35355 0 -0.35355 0.45729-0.060006j -0.19144+0.025121j 0.35355 0 0 -0.35355 0.035298+0.001113j -0.4985-0.015715j 0
0 -0.49996-0.006251j 0 0 0 0 0.58093-0.14411j 0.37638+0.00976j 0 0 0 -0.49532+0.068274j
-0.35355 0 0.35355 -0.42107+0.034532j -0.26702-0.014457j 0.35355 0 0 0.35355 0.4282+0.00064j -0.25799-0.009043j 0
-0.35355 0 -0.35355 0.26287-0.049075j -0.42198+0.020545j -0.35355 0 0 0.35355 0.25815-0.00091j 0.42801+0.012852j 0
0 -0.49996-0.006251j 0 0 0 0 -0.37255+0.05439j 0.59393+0.074102j 0 0 0 0.49532-0.068274j
-0.35355 0 0.35355 0.19309 0.46121 -0.35355 0 0 -0.35355 0.49875 0.035315 0
-0.35355 0 -0.35355 -0.45729+0.060006j 0.19144-0.025121j 0.35355 0 0 -0.35355 -0.035298-0.001113j 0.4985+0.015715j 0
0 -0.49996-0.006251j 0 0 0 0 -0.58093+0.14411j -0.37638-0.00976j 0 0 0 -0.49532+0.068274j
-0.35355 0 0.35355 0.42107-0.034532j 0.26702+0.014457j 0.35355 0 0 0.35355 -0.4282-0.00064j 0.25799+0.009043j 0
-0.35355 0 -0.35355 -0.26287+0.049075j 0.42198-0.020545j -0.35355 0 0 0.35355 -0.25815+0.00091j -0.42801-0.012852j 0
0 -0.49996-0.006251j 0 0 0 0 0.37255-0.05439j -0.59393-0.074102j 0 0 0 0.49532-0.068274j
-0.35355 0 0.35355 -0.19309 -0.46121 -0.35355 0 0 -0.35355 -0.49875 -0.035315 0
0.58759 0.099852 0 0 0.36677 0.007311 0.36965 0.090104 0 0 -0.59384 0.11304
0 0 0.14208-0.097809j -0.49008+0.47965j 0 0 0 0 -0.1624+0.18184j 0.28808-0.59797j 0 0
0.058083-0.026256j -0.3418+0.15451j 0 0 -0.009355-0.007591j 0.46932+0.38082j -0.13081+0.053039j 0.53663-0.21759j 0 0 -0.066021+0.018613j -0.34685+0.097784j
0.58759 0.099852 0 0 -0.36677 -0.007311 0.36965 0.090104 0 0 0.59384 -0.11304
0 0 0.14208-0.097809j -0.49008+0.47965j 0 0 0 0 0.1624-0.18184j -0.28808+0.59797j 0 0
0.058083-0.026256j -0.3418+0.15451j 0 0 0.009355+0.007591j -0.46932-0.38082j -0.13081+0.053039j 0.53663-0.21759j 0 0 0.066021-0.018613j 0.34685-0.097784j
0.090987-0.04113j -0.53543+0.24204j 0 0 -0.005677-0.004606j 0.2848+0.2311j 0.083501-0.033858j -0.34256+0.1389j 0 0 0.1088-0.030672j 0.57156-0.16114j
0 0 0.68564+0.011839j 0.17044-0.026538j 0 0 0 0 0.66346+0.01951j 0.23618-0.06047j 0 0
0.3751 0.063741 0 0 0.60439 0.012047 -0.57906 -0.14115 0 0 0.36037 -0.068595
0.090987-0.04113j -0.53543+0.24204j 0 0 0.005677+0.004606j -0.2848-0.2311j 0.083501-0.033858j -0.34256+0.1389j 0 0 -0.1088+0.030672j -0.57156+0.16114j
0 0 0.68564+0.011839j 0.17044-0.026538j 0 0 0 0 -0.66346-0.01951j -0.23618+0.06047j 0 0
0.3751 0.063741 0 0 -0.60439 -0.012047 -0.57906 -0.14115 0 0 -0.36037 0.068595
-0.20412 0.35355+0.000502j 0.067592+0.002104j -0.37352-0.068028j 0.31803+0.011727j -0.064993+0.01061j 0.42035+0.018497j 0.26131+0.0185j -0.28868 -0.033996-0.002848j 0.036021-0.000512j 0.49751-0.004092j
0.20412 0.35355+0.000502j 0.41768+0.082013j -0.0371-0.00217j 0.25968+0.000296j 0.067996-0.010595j -0.41994-0.018418j -0.26122-0.018465j 0.28868 -0.31964-0.000805j 0.32472-0.000222j 0.20588-0.000237j
0.40825 0 0.35009+0.079909j 0.33642+0.065858j -0.058341-0.011432j -0.066376+0.010586j 0.41877+0.018507j 0.2635+0.018465j -0.28868 -0.28936+0.002045j 0.28499+0.000288j -0.2916+0.00388j
-0.20412 0.35355+0.000502j 0.41721+0.082013j -0.12205-0.00217j -0.23304+0.000296j 0.042027-0.006458j -0.38767+0.00256j 0.31274-0.009319j -0.28868 0.059345+0.001615j -0.39507+0.000264j -0.30065+0.002631j
0.20412 0.35355+0.000502j 0.06712+0.002104j -0.45848-0.068028j -0.1747+0.011727j -0.04503+0.006442j 0.38726-0.002639j -0.31283+0.009285j 0.28868 0.29429+0.002038j 0.034329+0.00047j -0.40275+0.001698j
0.40825 0 -0.35009-0.079909j -0.33642-0.065858j 0.058341+0.011432j 0.043239-0.006403j -0.38585+0.002708j 0.31483-0.009216j -0.28868 0.23904+0.000402j 0.4278+0.000204j -0.099225-0.00098j
-0.20412 0.35355+0.000502j -0.41721-0.082013j 0.12205+0.00217j 0.23304-0.000296j -0.39291-0.004208j -0.073344-0.021205j -0.29948-0.009283j -0.28868 -0.34867+0.002445j 0.013416+0.000308j -0.35808+0.005072j
0.20412 0.35355+0.000502j -0.41768-0.082013j 0.0371+0.00217j -0.25968-0.000296j 0.39332+0.004144j 0.070346+0.021146j 0.29967+0.00918j 0.28868 -0.44003+7e-06j -0.22658-0.000182j 0.070935+0.002182j
0.40825 0 -0.000472 -0.084955 -0.49273 -0.39153-0.004184j -0.071761-0.021214j -0.30167-0.009249j -0.28868 -0.093301-0.002447j -0.23555-0.000492j 0.43104-0.002901j
-0.20412 0.35355+0.000502j -0.067592-0.002104j 0.37352+0.068028j -0.31803-0.011727j 0.41588+5.5e-05j 0.040668+0.000147j -0.27458+0.000103j -0.28868 0.32332-0.001212j 0.34563-6.1e-05j 0.16121-0.003611j
0.20412 0.35355+0.000502j -0.06712-0.002104j 0.45848+0.068028j 0.1747-0.011727j -0.41629+8e-06j -0.03767-8.9e-05j 0.27438 0.28868 0.46538-0.00124j -0.13247-6.6e-05j 0.12593-0.003643j
0.40825 0 0.000472 0.084955 0.49273 0.41467 0.038841 -0.27667 -0.28868 0.14362 -0.47724 -0.040214
-0.35355+0.001029j 0 -0.35338+0.01105j -0.39926+0.063286j 0.016979-0.29376j -0.35353+0.003919j 0 0 0.35352-0.005243j -0.4935+0.020708j -0.073157-0.026009j 0
-0.35355+0.001029j 0 0.35338-0.01105j -0.002439-0.099605j -0.16262+0.4622j -0.35353+0.003919j 0 0 -0.35352+0.005243j -0.22911-0.020019j -0.4419+0.042788j 0
0 0.5 0 0 0 0 0.034145-0.70538j -0.001727+0.035668j 0 0 0 -0.5
-0.35355+0.001029j 0 -0.35338+0.01105j 0.39926-0.063286j -0.016979+0.29376j -0.35353+0.003919j 0 0 0.35352-0.005243j 0.4935-0.020708j 0.073157+0.026009j 0
-0.35355+0.001029j 0 0.35338-0.01105j 0.002439+0.099605j 0.16262-0.4622j -0.35353+0.003919j 0 0 -0.35352+0.005243j 0.22911+0.020019j 0.4419-0.042788j 0
0 0.5 0 0 0 0 -0.034145+0.70538j 0.001727-0.035668j 0 0 0 -0.5
-0.35355+0.001029j 0 -0.35338+0.01105j -0.48992+0.007296j -0.093666-0.033968j 0.35353-0.003919j 0 0 -0.35352+0.005243j 0.44222-0.039407j -0.22149+0.061911j 0
-0.35355+0.001029j 0 0.35338-0.01105j 0.28393+0.077261j 0.18689-0.35845j 0.35353-0.003919j 0 0 0.35352-0.005243j 0.067109-0.039049j -0.48886+0.070621j 0
0 0.5 0 0 0 0 -0.035709 -0.7062 0 0 0 0.5
-0.35355+0.001029j 0 -0.35338+0.01105j 0.48992-0.007296j 0.093666+0.033968j 0.35353-0.003919j 0 0 -0.35352+0.005243j -0.44222+0.039407j 0.22149-0.061911j 0
-0.35355+0.001029j 0 0.35338-0.01105j -0.28393-0.077261j -0.18689+0.35845j 0.35353-0.003919j 0 0 0.35352-0.005243j -0.067109+0.039049j 0.48886-0.070621j 0
0 0.5 0 0 0 0 0.035709 0.7062 0 0 0 0.5
0.19022-0.000112j 0.36122+0.002866j -0.27933+0.008982j 0.2343+4.7e-05j 0.28152-0.19429j -0.37327+0.10083j -0.29058+0.035985j 0.12144+0.005134j 0.28868 0.40881-0.000794j -0.26408+0.003998j -0.11454+0.000426j
-0.21772-0.000112j 0.34533+0.002866j -0.41262-0.087328j 0.22515-0.005263j -0.14619+0.005497j 0.3734-0.10074j 0.28929-0.035935j -0.12418-0.005126j -0.28868 0.26318+0.001102j 0.112+0.001401j -0.41011+0.000143j
0.40794 0.015882 0.13329+0.09631j 0.009146+0.00531j 0.42771-0.19979j 0.37169-0.10054j 0.29175-0.035901j -0.12373-0.005123j -0.28868 0.14267-0.001926j -0.37939+0.002595j 0.29274+0.000284j
0.19022-0.000112j 0.36122+0.002866j -0.38246-0.087328j -0.27394-0.005263j -0.14491+0.005497j 0.41998-0.07672j -0.22699-0.022557j 0.12525-0.003047j 0.28868 -0.17955+0.000898j 0.15983-0.002176j 0.43842-0.000234j
-0.21772-0.000112j 0.34533+0.002866j -0.24917+0.008982j -0.26479+4.7e-05j 0.28279-0.19429j -0.42011+0.076629j 0.22828+0.022506j -0.12251+0.00304j -0.28868 -0.49243-0.001205j -0.007742-0.003223j 0.086237-0.000335j
0.40794 0.015882 -0.13329-0.09631j -0.009146-0.00531j -0.42771+0.19979j -0.41875+0.076256j 0.22968+0.022373j -0.1248+0.003021j -0.28868 0.31244+0.002132j 0.17242+0.001022j 0.35021+9.8e-05j
0.19022-0.000112j 0.36122+0.002866j 0.38246+0.087328j 0.27394+0.005263j 0.14491-0.005497j -0.039263-0.024574j 0.43262-0.013612j 0.24598-0.002113j 0.28868 -0.098816+0.002926j 0.48904-0.002975j -0.032472-0.000329j
-0.21772-0.000112j 0.34533+0.002866j 0.41262+0.087328j -0.22515+0.005263j 0.14619-0.005497j 0.042208+0.023916j -0.43239+0.013395j -0.24598+0.002083j -0.28868 0.35221+0.003132j 0.3346+0.000628j 0.11825+5.1e-05j
0.40794 0.015882 -0.030159 0.49909 -0.001273 0.040845+0.02429j -0.43378+0.013529j -0.24369+0.002102j -0.28868 -0.45266-0.000206j 0.15443-0.003617j -0.14572-0.000381j
0.19022-0.000112j 0.36122+0.002866j 0.27933-0.008982j -0.2343-4.7e-05j -0.28152+0.19429j -0.007449+0.000464j 0.084952+0.000184j -0.49267+2.7e-05j 0.28868 -0.13043-0.00303j -0.38479+0.001153j -0.2914+0.000137j
-0.21772-0.000112j 0.34533+0.002866j 0.24917-0.008982j 0.26479-4.7e-05j -0.28279+0.19429j 0.004505+0.000194j -0.085183+3.3e-05j 0.49267+3e-06j -0.28868 -0.12296-0.003028j -0.43885+0.001194j 0.20562+0.000141j
0.40794 0.015882 0.030159 -0.49909 0.001273 0.006216 -0.08764 0.49222 -0.28868 -0.002449 0.052535 -0.49723
0.18928 -0.29198 -0.11398+0.42242j 0.21507+0.11095j -0.19245 -0.17516 0.4316+0.091049j 0.19048+0.13838j 0.048922 -0.3557 -0.24052 0.35275
-0.18928 0.29198 -0.11398+0.42242j 0.21507+0.11095j -0.19245 -0.17516 -0.4316-0.091049j -0.19048-0.13838j -0.048922 0.3557 -0.24052 0.35275
-0.41769+0.084162j -0.27076+0.054558j 0 0 -0.37682+0.15224j 0.41402-0.16727j 0 0 0.46838-0.13523j 0.064419-0.018599j 0.28661-0.10153j 0.19543-0.069227j
0.18928 -0.29198 -0.11398+0.42242j 0.21507+0.11095j 0.19245 0.17516 -0.4316-0.091049j -0.19048-0.13838j 0.048922 -0.3557 0.24052 -0.35275
-0.18928 0.29198 -0.11398+0.42242j 0.21507+0.11095j 0.19245 0.17516 0.4316+0.091049j 0.19048+0.13838j -0.048922 0.3557 0.24052 -0.35275
-0.41769+0.084162j -0.27076+0.054558j 0 0 0.37682-0.15224j -0.41402+0.16727j 0 0 0.46838-0.13523j 0.064419-0.018599j -0.28661+0.10153j -0.19543+0.069227j
-0.28623+0.057674j -0.18555+0.037387j -0.15867-0.18274j 0.38349-0.21064j -0.1624+0.065613j 0.17844-0.072092j -0.23044-0.048279j 0.35723+0.25876j -0.34175+0.098668j -0.047002+0.01357j -0.3325+0.11778j -0.22672+0.080312j
0.28623-0.057674j 0.18555-0.037387j -0.15867-0.18274j 0.38349-0.21064j -0.1624+0.065613j 0.17844-0.072092j 0.23044+0.048279j -0.35723-0.25876j 0.34175-0.098668j 0.047002-0.01357j -0.3325+0.11778j -0.22672+0.080312j
0.27621 -0.42608 0 0 -0.44654 -0.40641 0 0 -0.06705 0.48751 0.20733 -0.30406
-0.28623+0.057674j -0.18555+0.037387j -0.15867-0.18274j 0.38349-0.21064j 0.1624-0.065613j -0.17844+0.072092j 0.23044+0.048279j -0.35723-0.25876j -0.34175+0.098668j -0.047002+0.01357j 0.3325-0.11778j 0.22672-0.080312j
0.28623-0.057674j 0.18555-0.037387j -0.15867-0.18274j 0.38349-0.21064j 0.1624-0.065613j -0.17844+0.072092j -0.23044-0.048279j 0.35723+0.25876j 0.34175-0.098668j 0.047002-0.01357j 0.3325-0.11778j 0.22672-0.080312j
0.27621 -0.42608 0 0 0.44654 0.40641 0 0 -0.06705 0.48751 -0.20733 0.30406
0.30643+0.16039j 0.033825+0.017705j -0.005241-0.003888j 0.40153+0.29787j 0.013407+0.002328j -0.25604-0.044453j -0.030033+0.00169j 0.49831-0.028034j -0.18693-0.012763j 0.30558+0.020864j -0.075811-0.005116j 0.41918+0.028287j
0.055713 -0.50471 0 0 0.60296 0.031573 0 0 -0.41978 -0.2568 0.36214 0.065496
0.30643+0.16039j 0.033825+0.017705j 0.005241+0.003888j -0.40153-0.29787j -0.013407-0.002328j 0.25604+0.044453j -0.030033+0.00169j 0.49831-0.028034j -0.18693-0.012763j 0.30558+0.020864j 0.075811+0.005116j -0.41918-0.028287j
0.038179 -0.34587 -0.49996 -0.006525 0.25987 0.013607 -0.49909 -0.030081 0.30629 0.18737 -0.42013 -0.075984
0.44716+0.23405j 0.04936+0.025836j 0 0 0.031107+0.005401j -0.59408-0.10314j 0 0 0.2562+0.017493j -0.41881-0.028595j 0.065348+0.00441j -0.36132-0.024382j
0.038179 -0.34587 0.49996 0.006525 -0.25987 -0.013607 -0.49909 -0.030081 0.30629 0.18737 0.42013 0.075984
0.30643+0.16039j 0.033825+0.017705j -0.005241-0.003888j 0.40153+0.29787j -0.013407-0.002328j 0.25604+0.044453j 0.030033-0.00169j -0.49831+0.028034j -0.18693-0.012763j 0.30558+0.020864j 0.075811+0.005116j -0.41918-0.028287j
0.055713 -0.50471 0 0 -0.60296 -0.031573 0 0 -0.41978 -0.2568 -0.36214 -0.065496
0.30643+0.16039j 0.033825+0.017705j 0.005241+0.003888j -0.40153-0.29787j 0.013407+0.002328j -0.25604-0.044453j 0.030033-0.00169j -0.49831+0.028034j -0.18693-0.012763j 0.30558+0.020864j -0.075811-0.005116j 0.41918+0.028287j
